session_id,survey_id,annotator_id,evaluator_gender,evaluator_age,clip_id,display_order,speaker_id,speaker_sex,sentence_num,model_name,is_cloned,humanlike,customer_service,native_english,authoritative,warm,trust,intimate_convo
session_142,survey_054,annotator_086,Woman,35-44,clip_1545,18,speaker_070,Female,4,coqui_xtts,1,4,5,1,4,1,3,3
session_142,survey_054,annotator_086,Woman,35-44,clip_1253,19,speaker_021,Female,6,coqui_xtts,1,5,5,5,1,4,5,5
session_142,survey_054,annotator_086,Woman,35-44,clip_1573,20,speaker_076,Female,4,coqui_xtts,1,5,4,5,1,5,5,5
session_161,survey_132,annotator_020,Woman,45-54,clip_2944,11,speaker_074,Female,7,elevenlabs_low_expressiveness,1,5,1,5,2,3,3,3
session_167,survey_117,annotator_139,Man,25-34,clip_2321,9,speaker_012,Female,2,elevenlabs_low_expressiveness,0,1,2,4,3,3,2,3
session_167,survey_117,annotator_139,Man,25-34,clip_2875,10,speaker_068,Female,2,elevenlabs_low_expressiveness,0,4,1,1,3,4,3,3
session_162,survey_083,annotator_161,Woman,45-54,clip_1488,9,speaker_057,Male,1,coqui_xtts,0,3,4,4,1,2,2,1
session_163,survey_134,annotator_064,Prefer not to say,25-34,clip_2367,19,speaker_016,Male,5,elevenlabs_low_expressiveness,0,3,1,4,2,2,2,2
session_183,survey_016,annotator_033,Man,25-34,clip_0293,1,speaker_036,Male,8,elevenlabs,0,1,1,2,1,1,1,1
session_183,survey_016,annotator_033,Man,25-34,clip_0009,2,speaker_001,Male,1,elevenlabs,0,4,2,5,2,3,3,4
session_183,survey_016,annotator_033,Man,25-34,clip_0467,3,speaker_057,Male,2,elevenlabs,0,4,3,5,3,4,4,4
session_183,survey_016,annotator_033,Man,25-34,clip_0099,4,speaker_013,Male,4,elevenlabs,0,3,3,3,2,2,3,3
session_183,survey_016,annotator_033,Man,25-34,clip_0164,5,speaker_022,Male,5,elevenlabs,1,5,4,4,4,3,5,4
session_183,survey_016,annotator_033,Man,25-34,clip_0500,6,speaker_059,Male,4,elevenlabs,1,5,4,5,4,4,5,4
session_183,survey_016,annotator_033,Man,25-34,clip_0495,7,speaker_058,Male,1,elevenlabs,0,3,2,4,3,3,4,3
session_183,survey_016,annotator_033,Man,25-34,clip_0252,8,speaker_031,Male,6,elevenlabs,1,4,5,5,4,3,4,4
session_183,survey_016,annotator_033,Man,25-34,clip_0010,9,speaker_001,Male,1,elevenlabs,1,4,3,5,5,3,4,4
session_183,survey_016,annotator_033,Man,25-34,clip_0100,10,speaker_013,Male,4,elevenlabs,1,5,5,4,4,3,5,4
session_183,survey_016,annotator_033,Man,25-34,clip_0496,11,speaker_058,Male,1,elevenlabs,1,5,4,5,3,4,5,3
session_183,survey_016,annotator_033,Man,25-34,clip_0085,12,speaker_010,Male,9,elevenlabs,0,2,3,1,2,2,3,2
session_183,survey_016,annotator_033,Man,25-34,clip_1868,13,speaker_065,Male,7,elevenlabs,0,4,3,5,3,3,4,3
session_183,survey_016,annotator_033,Man,25-34,clip_0163,14,speaker_022,Male,5,elevenlabs,0,4,1,2,3,2,3,3
session_183,survey_016,annotator_033,Man,25-34,clip_2014,15,speaker_065,Male,7,elevenlabs,1,4,4,5,4,4,5,4
session_183,survey_016,annotator_033,Man,25-34,clip_0499,16,speaker_059,Male,4,elevenlabs,0,3,3,4,3,4,4,5
session_183,survey_016,annotator_033,Man,25-34,clip_0251,17,speaker_031,Male,6,elevenlabs,0,5,3,3,3,4,4,4
session_183,survey_016,annotator_033,Man,25-34,clip_0294,18,speaker_036,Male,8,elevenlabs,1,2,1,2,1,1,1,1
session_183,survey_016,annotator_033,Man,25-34,clip_0468,19,speaker_057,Male,2,elevenlabs,1,5,4,5,3,4,4,4
session_183,survey_016,annotator_033,Man,25-34,clip_0086,20,speaker_010,Male,9,elevenlabs,1,3,3,2,3,2,3,2
session_135,survey_151,annotator_042,Man,35-44,clip_2334,1,speaker_013,Male,4,elevenlabs_low_expressiveness,1,3,2,3,2,2,2,2
session_145,survey_087,annotator_162,Man,35-44,clip_0151,1,speaker_018,Male,5,elevenlabs,0,4,5,5,2,3,3,3
session_145,survey_087,annotator_162,Man,35-44,clip_0470,2,speaker_057,Male,4,elevenlabs,1,5,5,5,2,3,3,3
session_148,survey_157,annotator_018,Woman,45-54,clip_1215,1,speaker_015,Male,8,coqui_xtts,1,2,1,1,1,2,1,2
session_145,survey_087,annotator_162,Man,35-44,clip_0170,3,speaker_022,Male,9,elevenlabs,1,4,4,4,3,4,4,4
session_147,survey_206,annotator_104,Man,45-54,clip_0225,1,speaker_029,Male,4,elevenlabs,0,4,3,4,2,3,3,3
session_146,survey_024,annotator_090,Man,45-54,clip_2765,1,speaker_056,Female,2,elevenlabs_low_expressiveness,0,2,1,4,1,3,3,2
session_148,survey_157,annotator_018,Woman,45-54,clip_1128,2,speaker_005,Male,3,coqui_xtts,1,4,3,4,2,4,4,4
session_145,survey_087,annotator_162,Man,35-44,clip_0152,4,speaker_018,Male,5,elevenlabs,1,3,4,4,4,4,3,3
session_135,survey_151,annotator_042,Man,35-44,clip_2266,7,speaker_006,Male,9,elevenlabs_low_expressiveness,1,3,3,4,3,2,2,2
session_147,survey_206,annotator_104,Man,45-54,clip_1808,2,speaker_063,Male,5,elevenlabs,0,4,4,4,3,4,4,4
session_148,survey_157,annotator_018,Woman,45-54,clip_1214,3,speaker_015,Male,8,coqui_xtts,0,2,1,1,1,2,2,2
session_145,survey_087,annotator_162,Man,35-44,clip_0156,5,speaker_018,Male,9,elevenlabs,1,2,2,3,1,1,2,2
session_141,survey_055,annotator_172,Woman,35-44,clip_1261,4,speaker_022,Male,7,coqui_xtts,1,4,3,4,1,5,4,4
session_148,survey_157,annotator_018,Woman,45-54,clip_1336,4,speaker_033,Male,4,coqui_xtts,0,4,2,2,1,3,3,3
session_145,survey_087,annotator_162,Man,35-44,clip_2002,6,speaker_063,Male,2,elevenlabs,1,2,3,4,2,2,2,2
session_146,survey_024,annotator_090,Man,45-54,clip_2734,2,speaker_052,Female,7,elevenlabs_low_expressiveness,0,2,1,1,1,3,3,3
session_145,survey_087,annotator_162,Man,35-44,clip_0122,7,speaker_016,Male,3,elevenlabs,1,2,3,3,2,2,3,3
session_147,survey_206,annotator_104,Man,45-54,clip_1801,3,speaker_035,Male,5,elevenlabs,0,3,2,3,2,3,3,3
session_148,survey_157,annotator_018,Woman,45-54,clip_1194,5,speaker_013,Male,1,coqui_xtts,0,3,2,5,2,2,3,4
session_136,survey_048,annotator_159,Woman,25-34,clip_1960,9,speaker_020,Female,8,elevenlabs,1,5,5,5,4,4,4,4
session_145,survey_087,annotator_162,Man,35-44,clip_0254,8,speaker_032,Male,8,elevenlabs,1,2,2,2,2,1,1,1
session_148,survey_157,annotator_018,Woman,45-54,clip_1344,6,speaker_033,Male,9,coqui_xtts,0,3,1,1,2,2,2,2
session_146,survey_024,annotator_090,Man,45-54,clip_2766,3,speaker_056,Female,2,elevenlabs_low_expressiveness,1,2,3,4,1,2,3,4
session_147,survey_206,annotator_104,Man,45-54,clip_1879,4,speaker_019,Male,8,elevenlabs,0,2,2,2,2,2,2,2
session_145,survey_087,annotator_162,Man,35-44,clip_0169,9,speaker_022,Male,9,elevenlabs,0,3,2,3,1,2,2,1
session_138,survey_086,annotator_017,Man,25-34,clip_2331,13,speaker_013,Male,3,elevenlabs_low_expressiveness,0,4,2,3,3,4,4,3
session_148,survey_157,annotator_018,Woman,45-54,clip_1629,7,speaker_084,Male,7,coqui_xtts,1,4,3,5,2,4,4,4
session_145,survey_087,annotator_162,Man,35-44,clip_1831,10,speaker_035,Male,6,elevenlabs,0,3,1,3,1,1,2,3
session_147,survey_206,annotator_104,Man,45-54,clip_2004,5,speaker_063,Male,5,elevenlabs,1,1,2,1,2,1,2,2
session_146,survey_024,annotator_090,Man,45-54,clip_2657,4,speaker_045,Female,5,elevenlabs_low_expressiveness,0,4,1,2,1,3,3,3
session_145,survey_087,annotator_162,Man,35-44,clip_1714,11,speaker_063,Male,2,elevenlabs,0,3,1,3,1,1,2,2
session_148,survey_157,annotator_018,Woman,45-54,clip_1628,8,speaker_084,Male,7,coqui_xtts,0,3,2,3,1,3,2,3
session_145,survey_087,annotator_162,Man,35-44,clip_0469,12,speaker_057,Male,4,elevenlabs,0,3,2,3,3,1,2,2
session_148,survey_157,annotator_018,Woman,45-54,clip_1180,9,speaker_013,Male,2,coqui_xtts,0,4,1,4,2,2,2,3
session_145,survey_087,annotator_162,Man,35-44,clip_0253,13,speaker_032,Male,8,elevenlabs,0,3,2,3,1,1,2,2
session_146,survey_024,annotator_090,Man,45-54,clip_2849,5,speaker_064,Female,7,elevenlabs_low_expressiveness,0,1,4,4,1,1,2,1
session_148,survey_157,annotator_018,Woman,45-54,clip_1377,10,speaker_037,Male,7,coqui_xtts,1,5,4,5,3,4,4,4
session_147,survey_206,annotator_104,Man,45-54,clip_0202,6,speaker_026,Male,4,elevenlabs,1,1,2,2,3,2,2,1
session_145,survey_087,annotator_162,Man,35-44,clip_0510,14,speaker_060,Male,4,elevenlabs,1,3,3,4,1,1,3,3
session_148,survey_157,annotator_018,Woman,45-54,clip_1370,11,speaker_036,Male,1,coqui_xtts,0,2,1,1,1,2,1,1
session_146,survey_024,annotator_090,Man,45-54,clip_2656,6,speaker_045,Female,4,elevenlabs_low_expressiveness,1,4,1,1,1,2,3,3
session_148,survey_157,annotator_018,Woman,45-54,clip_1195,12,speaker_013,Male,1,coqui_xtts,1,1,1,2,1,2,1,1
session_145,survey_087,annotator_162,Man,35-44,clip_0155,15,speaker_018,Male,9,elevenlabs,0,1,2,2,1,1,1,5
session_148,survey_157,annotator_018,Woman,45-54,clip_1371,13,speaker_036,Male,1,coqui_xtts,1,5,4,5,2,4,4,4
session_146,survey_024,annotator_090,Man,45-54,clip_2654,7,speaker_045,Female,2,elevenlabs_low_expressiveness,1,4,1,5,1,3,3,4
session_145,survey_087,annotator_162,Man,35-44,clip_1865,16,speaker_063,Male,7,elevenlabs,0,2,2,2,1,1,2,1
session_148,survey_157,annotator_018,Woman,45-54,clip_1910,14,speaker_019,Male,9,coqui_xtts,0,4,2,4,2,2,3,3
session_145,survey_087,annotator_162,Man,35-44,clip_1975,17,speaker_035,Male,6,elevenlabs,1,3,3,4,1,1,3,2
session_147,survey_206,annotator_104,Man,45-54,clip_0008,7,speaker_001,Male,8,elevenlabs,1,1,3,3,3,1,3,2
session_145,survey_087,annotator_162,Man,35-44,clip_2006,18,speaker_063,Male,7,elevenlabs,1,3,2,4,1,1,2,2
session_146,survey_024,annotator_090,Man,45-54,clip_2377,8,speaker_017,Female,7,elevenlabs_low_expressiveness,0,5,1,1,1,3,3,2
session_148,survey_157,annotator_018,Woman,45-54,clip_1127,15,speaker_005,Male,3,coqui_xtts,0,1,1,3,2,2,2,2
session_145,survey_087,annotator_162,Man,35-44,clip_0121,19,speaker_016,Male,3,elevenlabs,0,2,1,2,1,1,2,1
session_145,survey_087,annotator_162,Man,35-44,clip_0509,20,speaker_060,Male,4,elevenlabs,0,2,2,1,1,1,2,1
session_147,survey_206,annotator_104,Man,45-54,clip_0119,8,speaker_015,Male,8,elevenlabs,0,3,2,1,2,2,2,2
session_146,survey_024,annotator_090,Man,45-54,clip_2655,9,speaker_045,Female,4,elevenlabs_low_expressiveness,0,4,2,1,1,2,3,2
session_148,survey_157,annotator_018,Woman,45-54,clip_1345,16,speaker_033,Male,9,coqui_xtts,1,3,2,3,2,2,2,2
session_148,survey_157,annotator_018,Woman,45-54,clip_2134,17,speaker_019,Male,9,coqui_xtts,1,1,1,3,2,1,1,1
session_147,survey_206,annotator_104,Man,45-54,clip_1952,9,speaker_019,Male,8,elevenlabs,1,4,2,4,2,3,3,3
session_146,survey_024,annotator_090,Man,45-54,clip_2491,10,speaker_028,Female,9,elevenlabs_low_expressiveness,0,4,2,5,1,2,3,2
session_148,survey_157,annotator_018,Woman,45-54,clip_1337,18,speaker_033,Male,4,coqui_xtts,1,5,3,5,2,3,3,3
session_146,survey_024,annotator_090,Man,45-54,clip_2378,11,speaker_017,Female,7,elevenlabs_low_expressiveness,1,5,1,1,1,3,3,3
session_147,survey_206,annotator_104,Man,45-54,clip_0007,10,speaker_001,Male,8,elevenlabs,0,4,3,4,2,4,3,3
session_148,survey_157,annotator_018,Woman,45-54,clip_1376,19,speaker_037,Male,7,coqui_xtts,0,5,2,5,1,4,3,4
session_146,survey_024,annotator_090,Man,45-54,clip_2346,12,speaker_014,Female,3,elevenlabs_low_expressiveness,1,4,1,2,1,2,2,2
session_147,survey_206,annotator_104,Man,45-54,clip_0120,11,speaker_015,Male,8,elevenlabs,1,4,3,1,3,3,3,3
session_146,survey_024,annotator_090,Man,45-54,clip_2684,13,speaker_047,Female,1,elevenlabs_low_expressiveness,0,5,1,5,1,2,3,4
session_147,survey_206,annotator_104,Man,45-54,clip_1656,12,speaker_006,Male,1,elevenlabs,0,5,2,5,3,2,3,3
session_148,survey_157,annotator_018,Woman,45-54,clip_1181,20,speaker_013,Male,2,coqui_xtts,1,2,1,1,1,2,2,2
session_146,survey_024,annotator_090,Man,45-54,clip_2345,14,speaker_014,Female,3,elevenlabs_low_expressiveness,0,4,1,1,1,2,3,2
session_147,survey_206,annotator_104,Man,45-54,clip_1944,13,speaker_006,Male,1,elevenlabs,1,3,3,1,3,2,2,2
session_146,survey_024,annotator_090,Man,45-54,clip_2850,15,speaker_064,Female,7,elevenlabs_low_expressiveness,1,3,3,1,3,2,3,2
session_147,survey_206,annotator_104,Man,45-54,clip_0201,14,speaker_026,Male,4,elevenlabs,0,1,1,3,2,2,2,2
session_146,survey_024,annotator_090,Man,45-54,clip_2658,16,speaker_045,Female,5,elevenlabs_low_expressiveness,1,4,1,5,1,2,3,3
session_147,survey_206,annotator_104,Man,45-54,clip_0226,15,speaker_029,Male,4,elevenlabs,1,5,3,5,3,4,4,4
session_146,survey_024,annotator_090,Man,45-54,clip_2735,17,speaker_052,Female,7,elevenlabs_low_expressiveness,1,5,1,5,1,4,3,4
session_147,survey_206,annotator_104,Man,45-54,clip_0086,16,speaker_010,Male,9,elevenlabs,1,3,4,3,3,2,3,3
session_146,survey_024,annotator_090,Man,45-54,clip_2492,18,speaker_028,Female,9,elevenlabs_low_expressiveness,1,4,2,5,2,2,3,3
session_147,survey_206,annotator_104,Man,45-54,clip_1974,17,speaker_035,Male,5,elevenlabs,1,5,3,5,3,5,4,4
session_146,survey_024,annotator_090,Man,45-54,clip_2653,19,speaker_045,Female,2,elevenlabs_low_expressiveness,0,4,1,1,1,2,3,2
session_147,survey_206,annotator_104,Man,45-54,clip_0095,18,speaker_011,Male,1,elevenlabs,0,3,4,3,4,2,3,3
session_146,survey_024,annotator_090,Man,45-54,clip_2685,20,speaker_047,Female,1,elevenlabs_low_expressiveness,1,4,1,5,2,2,3,2
session_147,survey_206,annotator_104,Man,45-54,clip_0085,19,speaker_010,Male,9,elevenlabs,0,2,3,1,3,2,2,2
session_147,survey_206,annotator_104,Man,45-54,clip_0096,20,speaker_011,Male,1,elevenlabs,1,4,4,4,4,2,3,3
session_162,survey_083,annotator_161,Woman,45-54,clip_1443,7,speaker_048,Male,1,coqui_xtts,1,4,1,4,1,1,1,1
session_162,survey_083,annotator_161,Woman,45-54,clip_1108,12,speaker_002,Male,2,coqui_xtts,1,4,2,1,1,2,2,1
session_162,survey_083,annotator_161,Woman,45-54,clip_1442,13,speaker_048,Male,1,coqui_xtts,0,4,3,1,2,2,2,1
session_184,survey_002,annotator_004,Woman,55-64,clip_0073,2,speaker_009,Male,8,elevenlabs,0,2,1,3,1,1,1,1
session_184,survey_002,annotator_004,Woman,55-64,clip_1951,4,speaker_019,Male,4,elevenlabs,1,3,2,5,4,2,2,1
session_184,survey_002,annotator_004,Woman,55-64,clip_1954,6,speaker_019,Male,1,elevenlabs,1,2,1,4,2,1,1,1
session_184,survey_002,annotator_004,Woman,55-64,clip_0076,8,speaker_009,Male,9,elevenlabs,1,2,2,4,2,1,1,1
session_135,survey_151,annotator_042,Man,35-44,clip_2592,2,speaker_038,Male,2,elevenlabs_low_expressiveness,1,2,3,3,2,3,2,2
session_135,survey_151,annotator_042,Man,35-44,clip_2265,3,speaker_006,Male,9,elevenlabs_low_expressiveness,0,2,3,2,2,2,3,2
session_136,survey_048,annotator_159,Woman,25-34,clip_0562,2,speaker_072,Female,4,elevenlabs,1,5,4,4,4,4,4,2
session_137,survey_128,annotator_093,Man,25-34,clip_0375,2,speaker_045,Female,7,elevenlabs,0,4,2,1,1,3,3,2
session_141,survey_055,annotator_172,Woman,35-44,clip_1352,2,speaker_034,Male,6,coqui_xtts,0,2,1,3,1,1,2,1
session_140,survey_029,annotator_011,Woman,55-64,clip_2144,2,speaker_027,Female,7,coqui_xtts,1,3,5,4,3,4,4,4
session_150,survey_022,annotator_156,Woman,35-44,clip_1171,1,speaker_011,Male,4,coqui_xtts,1,3,2,5,3,2,4,3
session_135,survey_151,annotator_042,Man,35-44,clip_2429,6,speaker_022,Male,6,elevenlabs_low_expressiveness,0,3,2,2,3,2,2,3
session_153,survey_101,annotator_003,Woman,45-54,clip_0427,1,speaker_050,Female,5,elevenlabs,0,3,2,2,1,3,2,2
session_157,survey_058,annotator_106,Man,18-24,clip_0200,1,speaker_026,Male,3,elevenlabs,1,4,2,3,3,2,2,3
session_149,survey_152,annotator_002,Woman,45-54,clip_2282,2,speaker_008,Male,8,elevenlabs_low_expressiveness,1,3,2,5,4,2,2,2
session_150,survey_022,annotator_156,Woman,35-44,clip_2186,2,speaker_065,Male,9,coqui_xtts,1,3,1,4,4,1,3,1
session_153,survey_101,annotator_003,Woman,45-54,clip_2024,2,speaker_068,Female,5,elevenlabs,1,4,3,4,1,4,3,3
session_150,survey_022,annotator_156,Woman,35-44,clip_1319,3,speaker_030,Male,4,coqui_xtts,1,2,1,2,1,1,1,1
session_149,survey_152,annotator_002,Woman,45-54,clip_2227,3,speaker_001,Male,9,elevenlabs_low_expressiveness,0,1,1,3,1,1,1,1
session_157,survey_058,annotator_106,Man,18-24,clip_0489,2,speaker_058,Male,7,elevenlabs,0,4,3,1,2,2,2,1
session_153,survey_101,annotator_003,Woman,45-54,clip_0313,3,speaker_039,Female,2,elevenlabs,0,2,1,1,1,1,1,1
session_150,survey_022,annotator_156,Woman,35-44,clip_1228,4,speaker_016,Male,1,coqui_xtts,0,4,1,1,1,1,2,3
session_141,survey_055,annotator_172,Woman,35-44,clip_1702,5,speaker_035,Male,2,coqui_xtts,0,1,1,1,1,1,1,1
session_135,survey_151,annotator_042,Man,35-44,clip_2333,12,speaker_013,Male,4,elevenlabs_low_expressiveness,0,3,2,3,2,3,3,3
session_150,survey_022,annotator_156,Woman,35-44,clip_1432,5,speaker_048,Male,2,coqui_xtts,0,1,2,3,1,1,1,1
session_153,survey_101,annotator_003,Woman,45-54,clip_0572,4,speaker_072,Female,9,elevenlabs,1,3,4,3,3,2,3,2
session_157,survey_058,annotator_106,Man,18-24,clip_0015,3,speaker_002,Male,7,elevenlabs,0,4,3,2,2,2,3,1
session_150,survey_022,annotator_156,Woman,35-44,clip_1165,6,speaker_010,Male,8,coqui_xtts,1,1,3,1,1,1,1,1
session_150,survey_022,annotator_156,Woman,35-44,clip_1318,7,speaker_030,Male,4,coqui_xtts,0,1,1,1,1,1,1,1
session_153,survey_101,annotator_003,Woman,45-54,clip_1787,5,speaker_068,Female,4,elevenlabs,0,3,3,3,2,4,3,3
session_150,survey_022,annotator_156,Woman,35-44,clip_1170,8,speaker_011,Male,4,coqui_xtts,0,3,2,2,1,1,1,1
session_153,survey_101,annotator_003,Woman,45-54,clip_0580,6,speaker_073,Female,6,elevenlabs,1,1,1,1,1,1,1,1
session_150,survey_022,annotator_156,Woman,35-44,clip_1433,9,speaker_048,Male,2,coqui_xtts,1,3,2,2,1,2,2,2
session_150,survey_022,annotator_156,Woman,35-44,clip_1650,10,speaker_086,Male,8,coqui_xtts,0,1,1,1,1,1,1,1
session_150,survey_022,annotator_156,Woman,35-44,clip_1164,11,speaker_010,Male,8,coqui_xtts,0,1,1,1,1,1,1,1
session_157,survey_058,annotator_106,Man,18-24,clip_1821,4,speaker_006,Male,6,elevenlabs,0,4,2,1,1,1,2,1
session_150,survey_022,annotator_156,Woman,35-44,clip_1442,12,speaker_048,Male,1,coqui_xtts,0,2,1,3,3,1,2,1
session_157,survey_058,annotator_106,Man,18-24,clip_0017,5,speaker_002,Male,8,elevenlabs,0,4,1,1,3,2,2,1
session_153,survey_101,annotator_003,Woman,45-54,clip_1815,7,speaker_068,Female,5,elevenlabs,0,4,3,3,1,4,3,3
session_150,survey_022,annotator_156,Woman,35-44,clip_1269,13,speaker_023,Male,8,coqui_xtts,1,2,2,1,1,1,1,1
session_153,survey_101,annotator_003,Woman,45-54,clip_1927,8,speaker_066,Female,9,elevenlabs,0,1,1,1,1,1,1,1
session_157,survey_058,annotator_106,Man,18-24,clip_0199,6,speaker_026,Male,3,elevenlabs,0,3,2,1,1,2,2,1
session_150,survey_022,annotator_156,Woman,35-44,clip_1926,14,speaker_065,Male,9,coqui_xtts,0,4,1,4,1,2,2,2
session_150,survey_022,annotator_156,Woman,35-44,clip_2166,15,speaker_054,Male,2,coqui_xtts,1,4,3,4,3,3,3,3
session_153,survey_101,annotator_003,Woman,45-54,clip_0314,9,speaker_039,Female,2,elevenlabs,1,1,3,3,3,1,1,1
session_157,survey_058,annotator_106,Man,18-24,clip_0077,7,speaker_009,Male,1,elevenlabs,0,5,2,4,3,3,4,2
session_150,survey_022,annotator_156,Woman,35-44,clip_1710,16,speaker_054,Male,2,coqui_xtts,0,2,1,1,1,1,1,1
session_153,survey_101,annotator_003,Woman,45-54,clip_0428,10,speaker_050,Female,5,elevenlabs,1,3,3,3,4,2,3,2
session_150,survey_022,annotator_156,Woman,35-44,clip_1651,17,speaker_086,Male,8,coqui_xtts,1,2,1,3,1,1,2,1
session_157,survey_058,annotator_106,Man,18-24,clip_0018,8,speaker_002,Male,8,elevenlabs,1,4,1,4,3,2,2,1
session_150,survey_022,annotator_156,Woman,35-44,clip_1268,18,speaker_023,Male,8,coqui_xtts,0,1,1,1,1,1,1,1
session_149,survey_152,annotator_002,Woman,45-54,clip_2360,4,speaker_015,Male,6,elevenlabs_low_expressiveness,1,3,2,1,1,2,2,2
session_153,survey_101,annotator_003,Woman,45-54,clip_0356,11,speaker_044,Female,6,elevenlabs,1,2,1,1,1,2,1,1
session_150,survey_022,annotator_156,Woman,35-44,clip_1443,19,speaker_048,Male,1,coqui_xtts,1,1,2,1,1,1,1,1
session_150,survey_022,annotator_156,Woman,35-44,clip_1229,20,speaker_016,Male,1,coqui_xtts,1,3,1,1,1,1,1,1
session_149,survey_152,annotator_002,Woman,45-54,clip_2587,5,speaker_037,Male,9,elevenlabs_low_expressiveness,0,3,3,5,1,2,3,2
session_157,survey_058,annotator_106,Man,18-24,clip_0278,9,speaker_034,Male,7,elevenlabs,1,4,5,2,1,2,2,1
session_153,survey_101,annotator_003,Woman,45-54,clip_0441,12,speaker_052,Female,7,elevenlabs,0,2,1,1,1,1,1,1
session_149,survey_152,annotator_002,Woman,45-54,clip_2700,6,speaker_048,Male,1,elevenlabs_low_expressiveness,0,1,1,2,1,1,1,1
session_157,survey_058,annotator_106,Man,18-24,clip_0491,10,speaker_058,Male,8,elevenlabs,0,3,3,2,1,1,1,1
session_153,survey_101,annotator_003,Woman,45-54,clip_0328,13,speaker_039,Female,1,elevenlabs,1,3,2,1,3,2,2,2
session_157,survey_058,annotator_106,Man,18-24,clip_0078,11,speaker_009,Male,1,elevenlabs,1,5,3,4,4,3,3,2
session_149,survey_152,annotator_002,Woman,45-54,clip_2281,7,speaker_008,Male,8,elevenlabs_low_expressiveness,0,2,3,4,1,2,2,2
session_153,survey_101,annotator_003,Woman,45-54,clip_2023,14,speaker_068,Female,4,elevenlabs,1,2,4,2,2,3,3,4
session_157,survey_058,annotator_106,Man,18-24,clip_0016,12,speaker_002,Male,7,elevenlabs,1,5,3,5,3,3,3,1
session_149,survey_152,annotator_002,Woman,45-54,clip_2792,8,speaker_058,Male,4,elevenlabs_low_expressiveness,1,4,2,5,1,5,3,3
session_153,survey_101,annotator_003,Woman,45-54,clip_2020,15,speaker_066,Female,9,elevenlabs,1,1,1,1,1,1,1,1
session_157,survey_058,annotator_106,Man,18-24,clip_0490,13,speaker_058,Male,7,elevenlabs,1,5,2,1,1,1,1,1
session_153,survey_101,annotator_003,Woman,45-54,clip_0327,16,speaker_039,Female,1,elevenlabs,0,3,2,2,2,3,2,3
session_149,survey_152,annotator_002,Woman,45-54,clip_2588,9,speaker_037,Male,9,elevenlabs_low_expressiveness,1,4,3,5,1,4,3,3
session_157,survey_058,annotator_106,Man,18-24,clip_0238,14,speaker_030,Male,6,elevenlabs,1,4,1,3,2,1,1,1
session_149,survey_152,annotator_002,Woman,45-54,clip_2791,10,speaker_058,Male,4,elevenlabs_low_expressiveness,0,2,1,4,1,2,1,1
session_157,survey_058,annotator_106,Man,18-24,clip_0277,15,speaker_034,Male,7,elevenlabs,0,3,5,1,3,1,1,1
session_149,survey_152,annotator_002,Woman,45-54,clip_2558,11,speaker_034,Male,7,elevenlabs_low_expressiveness,1,4,3,1,1,3,3,2
session_153,survey_101,annotator_003,Woman,45-54,clip_0355,17,speaker_044,Female,6,elevenlabs,0,3,1,1,1,3,2,1
session_149,survey_152,annotator_002,Woman,45-54,clip_2459,12,speaker_026,Male,4,elevenlabs_low_expressiveness,0,4,3,4,1,3,3,2
session_157,survey_058,annotator_106,Man,18-24,clip_0492,16,speaker_058,Male,8,elevenlabs,1,4,4,3,2,2,1,1
session_153,survey_101,annotator_003,Woman,45-54,clip_0571,18,speaker_072,Female,9,elevenlabs,0,3,1,2,2,1,1,1
session_157,survey_058,annotator_106,Man,18-24,clip_1940,17,speaker_006,Male,6,elevenlabs,1,4,3,2,2,1,2,1
session_149,survey_152,annotator_002,Woman,45-54,clip_2507,13,speaker_029,Male,9,elevenlabs_low_expressiveness,0,4,3,5,1,3,3,2
session_153,survey_101,annotator_003,Woman,45-54,clip_0579,19,speaker_073,Female,6,elevenlabs,0,3,1,1,1,2,2,2
session_157,survey_058,annotator_106,Man,18-24,clip_0486,18,speaker_058,Male,5,elevenlabs,1,4,3,4,3,2,3,1
session_149,survey_152,annotator_002,Woman,45-54,clip_2557,14,speaker_034,Male,7,elevenlabs_low_expressiveness,0,2,3,1,1,2,2,2
session_157,survey_058,annotator_106,Man,18-24,clip_0485,19,speaker_058,Male,5,elevenlabs,0,4,2,5,3,3,3,2
session_153,survey_101,annotator_003,Woman,45-54,clip_0442,20,speaker_052,Female,7,elevenlabs,1,4,4,5,2,4,4,4
session_149,survey_152,annotator_002,Woman,45-54,clip_2359,15,speaker_015,Male,6,elevenlabs_low_expressiveness,0,2,1,1,1,1,1,1
session_157,survey_058,annotator_106,Man,18-24,clip_0237,20,speaker_030,Male,6,elevenlabs,0,3,3,2,2,2,1,1
session_149,survey_152,annotator_002,Woman,45-54,clip_2788,16,speaker_057,Male,8,elevenlabs_low_expressiveness,1,4,4,5,2,4,4,3
session_149,survey_152,annotator_002,Woman,45-54,clip_2508,17,speaker_029,Male,9,elevenlabs_low_expressiveness,1,4,3,5,2,3,3,2
session_149,survey_152,annotator_002,Woman,45-54,clip_2701,18,speaker_048,Male,1,elevenlabs_low_expressiveness,1,5,3,5,4,2,4,4
session_149,survey_152,annotator_002,Woman,45-54,clip_2460,19,speaker_026,Male,4,elevenlabs_low_expressiveness,1,1,2,2,2,1,2,1
session_149,survey_152,annotator_002,Woman,45-54,clip_2228,20,speaker_001,Male,9,elevenlabs_low_expressiveness,1,4,3,5,2,2,3,2
